item_id,name,star,cost,taste,environment,service,review_count,item_type,location,lng,lat
23142419,蔡馄饨小吃店,4.0,0.0,7.8,7.6,7.8,4 条点评,快餐简餐 , 三台县其他 下东街1号门面,104.7237420774489,31.49555542709224
23151355,兰兰西饼(花园路店),4.0,0.0,7.9,8.1,7.9,35 条点评,面包甜点 , 江油市中心城区 江油市花园路中段172号,104.7237420774489,31.49555542709224
23151360,兰兰西饼(团山店),4.0,0.0,8.3,8.3,8.2,196 条点评,面包甜点 , 武都镇 江油市武都镇解放中街团山花园小区1栋1楼2号,104.7237420774489,31.49555542709224
23151389,兰兰西饼(滨江店),4.0,0.0,8.6,8.6,8.8,57 条点评,面包甜点 , 江油市中心城区 江油市中坝镇涪江北路东侧滨江华城D区116号,104.7237420774489,31.49555542709224
23161990,王子烧烤,3.0,0.0,7.9,7.5,7.9,12 条点评,烧烤 , 江油市中心城区 东胜路眼镜火锅对面,104.7237420774489,31.49555542709224
23164154,升钟湖生态鱼(未来城店),3.0,0.0,7.7,7.2,7.2,1 条点评,火锅 , 五一广场 长虹大道北段未来城21号,104.7237420774489,31.49555542709224
23165355,让鸭脑壳飞(江油店),3.0,0.0,7.1,7.1,7.1,3 条点评,小吃面食 , 江油市其他 中华御景3号楼1楼16号,104.7237420774489,31.49555542709224
23165390,余妈妈兔头,3.0,0.0,7.7,7.7,7.7,1 条点评,小吃面食 , 人民公园 公园广场侧门爱喜嘉年花底商,104.7237420774489,31.49555542709224
23167808,老万手提式串串香,3.0,0.0,7.5,7.5,7.5,1 条点评,火锅 , 西科大 科大路402-6号台球一条街内,104.7237420774489,31.49555542709224
23168124,松恬咖啡店(涪滨花园总店),3.0,0.0,7.3,7.5,7.2,9 条点评,咖啡厅 , 江油市中心城区 中油涪滨花园商铺桃园路634号,104.7237420774489,31.49555542709224
23171091,高原聚蜀滇烤肉,4.0,0.0,7.8,7.6,7.9,10 条点评,烧烤 , 芙蓉汉城 芙蓉汉城2期30-9号诸葛烤鱼旁边,104.7237420774489,31.49555542709224
23183406,7客蛋糕店,4.0,0.0,8.3,8.2,8.4,40 条点评,面包甜点 , 御营坝 绵娟路4号,104.7237420774489,31.49555542709224
23183626,南河茶楼,3.0,0.0,7.5,7.3,6.9,6 条点评,茶馆 , 南河 体运村路65-16号,南河宾馆二楼,104.7237420774489,31.49555542709224
23186380,城区老巷子火锅店,3.0,0.0,7.0,7.0,7.1,4 条点评,火锅 , 涪城万达广场 金菊街37号,104.7237420774489,31.49555542709224
23195556,红色年代,3.0,0.0,7.5,7.5,7.3,4 条点评,川菜 , 南河 一环路南段191-9号,104.7237420774489,31.49555542709224
23210748,维多利亚冰淇淋,4.0,0.0,8.7,8.7,8.8,42 条点评,面包甜点 , 安县中心城区 安县花荄文苑路(五路口),104.7237420774489,31.49555542709224
23210806,海吃海喝,3.0,0.0,7.7,6.8,7.2,1 条点评,烧烤 , 三台县其他 恒昌路,104.7237420774489,31.49555542709224
23211275,万隆烧烤,4.0,0.0,7.7,7.5,7.7,2 条点评,烧烤 , 三台县其他 建设街老环保局,104.7237420774489,31.49555542709224
23212623,重庆小米辣砂锅串串,4.0,0.0,8.1,8.1,7.9,11 条点评,火锅 , 六里村 中经路52-36 37 38久远花园1期正对面,104.7237420774489,31.49555542709224
23213977,胡老幺爆炒,4.0,0.0,7.9,7.6,7.9,6 条点评,其他 , 三台县其他 水电巷232号,104.7237420774489,31.49555542709224
23216528,重庆肥肠美蛙鱼头(高新区店),4.0,0.0,8.2,7.8,8.2,23 条点评,火锅 , 火炬广场 高新区普明南路东段102号,104.7237420774489,31.49555542709224
23222489,馋鱼时尚烤鱼吧,5.0,0.0,9.0,9.2,9.0,394 条点评,川菜 , 凯德广场 凯德一期5楼美食广场,104.7237420774489,31.49555542709224
23222684,卤上煌,4.0,0.0,7.8,7.6,7.9,18 条点评,小吃面食 , 涪城万达广场 花园路22-10,104.7237420774489,31.49555542709224
23223382,大自然烧烤场,3.0,0.0,7.2,7.5,6.9,2 条点评,烧烤 , 园艺山 园艺山中华坊附件1楼商铺,104.7237420774489,31.49555542709224
23229614,维多利亚冰淇淋店,4.0,0.0,8.0,8.1,8.4,65 条点评,面包甜点 , 涪城万达广场 花园路2号,104.7237420774489,31.49555542709224
23231707,蓝胖子&寿司屋,4.0,0.0,7.9,8.1,7.9,63 条点评,小吃面食 , 江油市中心城区 明月街16号,104.7237420774489,31.49555542709224
23232606,缘点,3.0,0.0,7.6,7.2,7.6,1 条点评,面包甜点 , 涪城万达广场 花园南街58号,104.7237420774489,31.49555542709224
23246724,大城小厨,4.0,0.0,7.7,7.6,7.6,3 条点评,川菜 , 江油市中心城区 虹桥商业街瑞新巷12号,104.7237420774489,31.49555542709224
23248408,台北鸡排,3.0,0.0,7.4,7.3,7.5,4 条点评,快餐简餐 , 涪城万达广场 花园路4栋1,104.7237420774489,31.49555542709224
23253353,一味居·黄焖鸡米饭,4.0,0.0,8.2,8.1,8.2,17 条点评,快餐简餐 , 三台县中心城区 三台县梓锦新城蟠龙路83号,104.7237420774489,31.49555542709224
23254397,转角爱时尚饮品,3.0,0.0,7.3,6.8,7.3,1 条点评,面包甜点 , 三台县其他 水电巷与北新中路交叉口,104.7237420774489,31.49555542709224
23260265,开心餐吧,5.0,0.0,8.8,9.2,9.1,49 条点评,火锅 , 步行街 涪城路58号附46号,104.7237420774489,31.49555542709224
23260773,胖串串,4.0,0.0,8.5,8.5,8.7,20 条点评,火锅 , 江油市中心城区 太白广场梁园路126号飞天影院后门150米,104.7237420774489,31.49555542709224
23268260,都江堰盆盆虾,3.0,0.0,7.6,7.3,7.4,6 条点评,川菜 , 三台县中心城区 三台县蟠龙路红宫会所隔壁,104.7237420774489,31.49555542709224
23285664,张记云南天麻火腿鸡,4.0,0.0,8.7,8.7,8.9,22 条点评,火锅 , 江油市中心城区 长城干道南苑路49-51号,104.7237420774489,31.49555542709224
23297081,川二哥烤鱼,4.0,0.0,8.2,7.6,7.9,73 条点评,川菜 , 三台县中心城区 三台县梓锦新城步行街28号,104.7237420774489,31.49555542709224
23297215,初墨-别墅花园私房餐厅,3.0,0.0,7.3,7.3,7.3,8 条点评,西餐 , 园艺山 科创园区九州大道88号中华坊小区内,104.7237420774489,31.49555542709224
23298720,图兰朵咖啡厅,3.0,0.0,8.1,8.1,8.1,10 条点评,咖啡厅 , 安县中心城区 花荄文化广场对面,104.7237420774489,31.49555542709224
23299997,蜀一蜀砂锅串串(三台店),4.0,0.0,8.3,7.9,8.1,25 条点评,火锅 , 三台县中心城区 三台县城区九倒拐18号,104.7237420774489,31.49555542709224
23300167,鑫源碟串串香(五郎庙店),3.0,0.0,7.8,7.6,7.6,9 条点评,火锅 , 桃园路 安昌西路,104.7237420774489,31.49555542709224
23302997,油麻仔火锅(梓锦新城店),4.0,0.0,8.2,8.2,8.0,30 条点评,火锅 , 三台县中心城区 三台县梓锦新城蟠龙路繁华里一号楼3楼,104.7237420774489,31.49555542709224
23305674,源汁原味,3.0,0.0,7.2,6.8,7.2,1 条点评,小吃面食 , 步行街 马家巷7号,104.7237420774489,31.49555542709224
23307209,七星小火锅,3.0,0.0,7.5,7.5,7.5,1 条点评,火锅 , 凯德广场 七星楼。七星街20号,104.7237420774489,31.49555542709224
23308437,云龙杂酱面馆,3.0,0.0,7.1,7.1,6.8,1 条点评,小吃面食 , 富乐山公园 沈家坝国税局旁边,104.7237420774489,31.49555542709224
23308679,陈香罐,3.0,0.0,7.1,6.8,7.1,1 条点评,其他 , 涪城万达广场 花园东街29号,104.7237420774489,31.49555542709224
23310179,美瑞斯酒吧,4.0,0.0,7.7,7.7,7.7,2 条点评,酒吧 , 凯德广场 临园干道福安巷富临大都会七栋三单元35楼,104.7237420774489,31.49555542709224
23310487,滋味渔火锅坊,4.0,0.0,7.8,7.4,7.6,3 条点评,火锅 , 安县其他 花荄文胜路西段226号,104.7237420774489,31.49555542709224
23318108,圣洛雪休闲吧(三台店),3.0,0.0,7.4,7.5,7.6,19 条点评,面包甜点 , 三台县中心城区 上东街15号,104.7237420774489,31.49555542709224
23318350,伊卡冰,3.0,0.0,6.7,6.7,6.7,2 条点评,面包甜点 , 高水 高水中街39号,104.7237420774489,31.49555542709224
23325064,虾王传奇(三台店),3.0,0.0,7.6,7.5,7.2,23 条点评,其他 , 三台县中心城区 三台县涪滨路滨江名都后大门河堤边,104.7237420774489,31.49555542709224
23325713,摩羯私房千层蛋糕,3.0,0.0,7.1,7.2,7.2,10 条点评,面包甜点 , 园艺山 园艺山华润中央8栋1401,104.7237420774489,31.49555542709224
23328603,三三三快餐店(九洲国际店),4.0,0.0,7.7,7.2,7.5,2 条点评,快餐简餐 , 凤凰城 九洲国际,104.7237420774489,31.49555542709224
23330248,幸福家园中餐馆,3.0,0.0,6.8,6.8,6.8,1 条点评,川菜 , 安昌路 通安巷,104.7237420774489,31.49555542709224
23331895,54路餐厅,3.0,0.0,6.8,7.0,7.0,2 条点评,快餐简餐 , 游仙区 科学城三区九龙广场2号,104.7237420774489,31.49555542709224
23335093,川北凉粉,3.0,0.0,7.7,7.7,7.7,2 条点评,小吃面食 , 三台县其他 新西外街金融大厦2F6-7,104.7237420774489,31.49555542709224
23335569,辣么牛辣火锅,5.0,0.0,9.1,9.2,9.3,103 条点评,火锅 , 步行街 涪城路三鹏广场58附21,104.7237420774489,31.49555542709224
23335813,兰亭茗香茶舍,3.0,0.0,7.3,7.3,7.3,4 条点评,茶馆 , 火炬广场 高新区普明南路东段65号桃李园,104.7237420774489,31.49555542709224
23338584,仙海土鱼庄,3.0,0.0,6.8,7.4,7.0,3 条点评,川菜 , 游仙区 沉抗镇沉山路32号,104.7237420774489,31.49555542709224
23340401,阿芒迪娜(百盛2店),3.0,0.0,7.3,7.2,7.0,5 条点评,面包甜点 , 人民公园 临园路东段68号富临大都会百盛商城B1楼,104.7237420774489,31.49555542709224
23340587,encounter drink 邂逅吧,4.0,0.0,7.8,8.1,8.2,15 条点评,面包甜点 , 御营坝 御旗路7-10号旁,104.7237420774489,31.49555542709224
23346757,签味王串串香(三台旗舰店),3.0,0.0,6.8,6.8,6.8,6 条点评,火锅 , 三台县其他 环城路环城丽景门面,104.7237420774489,31.49555542709224
23353033,百威扎啤烧烤,3.0,0.0,6.8,6.5,6.5,1 条点评,烧烤 , 江油市其他 花园路304号,104.7237420774489,31.49555542709224
23367177,爱冰妮,4.0,0.0,8.1,8.1,8.3,28 条点评,咖啡厅 , 安县中心城区 安县花荄镇大南街132号,104.7237420774489,31.49555542709224
23367428,益生园特产,4.0,0.0,8.5,8.5,8.5,30 条点评,其他 , 三台县中心城区 三台县上升街中段益生园特产,104.7237420774489,31.49555542709224
23367887,茶生小馆,3.0,0.0,7.7,7.7,7.7,5 条点评,茶馆 , 五里堆 香榭里大道南门,104.7237420774489,31.49555542709224
23401975,竹岛寿司屋,3.0,0.0,7.7,7.6,7.9,12 条点评,日本料理 , 涪城区 东街第一中学门口82—9号,104.7237420774489,31.49555542709224
23402060,竹岛寿司屋,3.0,0.0,7.5,7.5,7.5,1 条点评,日本料理 , 步行街 东街绵阳市第一中学门口,104.7237420774489,31.49555542709224
23402716,老船东海鲜大排档,3.0,0.0,7.4,7.7,7.8,13 条点评,其他 , 御营坝 洞天公园对面洞天一号美食广场,104.7237420774489,31.49555542709224
23402936,骨汤卤肉面,3.0,0.0,7.1,7.1,7.1,1 条点评,东北菜 , 西科大 青义路132号,104.7237420774489,31.49555542709224
23403068,榕家韩式烤肉,4.0,0.0,8.1,8.1,8.2,10 条点评,韩国料理 , 安县中心城区 安县花荄启明星南一巷25号,104.7237420774489,31.49555542709224
23403687,小滋味,3.0,0.0,7.5,7.5,7.5,1 条点评,其他 , 涪城区 跃进北路花园星河湾正大门,104.7237420774489,31.49555542709224
23404112,欣兴自助小火锅,3.0,0.0,7.2,7.2,7.5,1 条点评,火锅 , 游仙区 松林路七号,104.7237420774489,31.49555542709224
23407597,麦香源肥肠酒家,3.0,0.0,7.5,7.5,7.5,1 条点评,其他 , 江油市其他 三零二建南路中段,104.7237420774489,31.49555542709224
23412211,重庆元老小火锅,4.0,0.0,7.5,7.5,7.7,2 条点评,火锅 , 沈家坝 东津路48之15号,104.7237420774489,31.49555542709224
23412212,鑫源特砂锅串串,3.0,0.0,7.5,7.5,7.5,1 条点评,火锅 , 六里村 一环路北段九龙能源加气站对面,104.7237420774489,31.49555542709224
23412718,锦上花串串香小火锅,3.0,0.0,7.6,7.6,7.2,1 条点评,火锅 , 双碑 高新区滨河北路中段塞纳阳光大门旁,104.7237420774489,31.49555542709224
23415137,梦园鱼庄,3.0,0.0,7.3,7.3,7.3,1 条点评,火锅 , 南湖 六一堂路472-151号,104.7237420774489,31.49555542709224
23415140,味绝美蛙鱼头(高水店),4.0,0.0,8.4,7.9,8.4,30 条点评,火锅 , 高水 绵阳市涪城区跃进路北段80号长虹世纪城2楼,104.7237420774489,31.49555542709224
23416335,台客屋/熊猫奶茶(大十字店),4.0,0.0,8.2,8.0,8.1,422 条点评,面包甜点 , 三台县中心城区 正北街1号大十字,104.7237420774489,31.49555542709224
23417820,石棉烧烤坊,3.0,0.0,7.7,7.7,7.9,69 条点评,烧烤 , 双碑 高新区双碑中街66号,104.7237420774489,31.49555542709224
23418528,石棉烧烤坊,4.0,0.0,7.6,7.7,8.1,18 条点评,烧烤 , 高水 高水路高水中段,104.7237420774489,31.49555542709224
23418864,塞尔玛咖啡与茶,3.0,0.0,7.5,7.5,7.5,1 条点评,咖啡厅 , 桃园路 临园路中段70号,104.7237420774489,31.49555542709224
23420528,屋启甜品,4.0,0.0,7.9,8.1,8.1,40 条点评,面包甜点 , 三台县中心城区 三台县梓州国际购物中心,104.7237420774489,31.49555542709224
23422966,波斯湾铁板鱿鱼(七星二手手机市...,3.0,0.0,7.5,6.8,7.5,1 条点评,其他 , 凯德广场 长虹大道中段111号,七星楼二手手机市场，千禧假日酒店楼下,104.7237420774489,31.49555542709224
23425080,牛王鲜烧烤,3.0,0.0,7.5,7.5,7.5,1 条点评,烧烤 , 芙蓉汉城 芙蓉汉城36-15,104.7237420774489,31.49555542709224
23425627,实昊鲜奶吧(滨河路店),4.0,0.0,8.0,7.6,8.2,12 条点评,面包甜点 , 凤凰城 水韵滨江二期临街商铺,104.7237420774489,31.49555542709224
23425628,实昊鲜奶吧(高新区店),4.0,0.0,8.4,8.2,8.2,15 条点评,面包甜点 , 火炬广场 二十一世纪花园一期70-30号,104.7237420774489,31.49555542709224
23425629,实昊鲜奶吧(钰蒲花园店),4.0,0.0,8.3,8.1,7.8,15 条点评,面包甜点 , 涪城万达广场 石桥铺电信小区内,104.7237420774489,31.49555542709224
23425630,实昊鲜奶吧(开元店),4.0,0.0,7.9,8.0,8.0,20 条点评,面包甜点 , 开元场 开元路24号金桥花园7幢15号,104.7237420774489,31.49555542709224
23425631,实昊鲜奶吧(曼哈顿店),4.0,0.0,8.3,8.1,8.4,44 条点评,面包甜点 , 御营坝 曼哈顿二期6号楼1-9号,104.7237420774489,31.49555542709224
23425633,实昊鲜奶吧(晶蓝湖店),4.0,0.0,8.3,8.3,8.4,28 条点评,面包甜点 , 南湖 晶蓝湖街3-1-1号,104.7237420774489,31.49555542709224
23425634,实昊鲜奶吧(沈家坝店),4.0,0.0,8.2,8.1,8.2,17 条点评,面包甜点 , 沈家坝 沈家坝北街43栋9号门面,104.7237420774489,31.49555542709224
23425635,实昊鲜奶吧(阳光清华店),4.0,0.0,8.2,8.2,8.3,20 条点评,面包甜点 , 园艺山 阳光清华商业街,104.7237420774489,31.49555542709224
23425637,马克西姆,3.0,0.0,7.7,7.7,7.7,1 条点评,面包甜点 , 三台县其他 九倒拐24号,104.7237420774489,31.49555542709224
23431980,味之佳 煲仔饭,3.0,0.0,7.6,7.6,7.6,1 条点评,快餐简餐 , 三台县其他 恒昌路琼楼路口,104.7237420774489,31.49555542709224
23435555,魅力人家休闲农家,4.0,0.0,7.7,7.7,7.3,2 条点评,其他 , 秀水镇 秀水镇龙泉村1组,104.7237420774489,31.49555542709224
23435785,Lady H私房甜品,4.0,0.0,8.1,8.3,8.5,19 条点评,咖啡厅 , 江油市中心城区 摩尔玛商场二楼良木缘旁,104.7237420774489,31.49555542709224
23436656,外婆棒擀面庄,4.0,0.0,8.3,8.3,8.3,74 条点评,小吃面食 , 涪城区 桃园路208-3,104.7237420774489,31.49555542709224
23436737,石爆鱼,3.0,0.0,7.1,7.1,6.9,5 条点评,其他 , 涪城万达广场 丽景花城四号门,104.7237420774489,31.49555542709224
23438112,重庆虾王,3.0,0.0,7.4,7.2,7.5,4 条点评,火锅 , 涪城万达广场 滨河北路48号,104.7237420774489,31.49555542709224
23441759,咖啡陪你caffebene(凯德广场店),3.0,0.0,6.8,7.3,6.8,7 条点评,面包甜点 , 凯德广场 临园路东段74号,104.7237420774489,31.49555542709224
23443210,老姐串串香,3.0,0.0,7.7,7.7,7.7,1 条点评,火锅 , 御营坝 御林街42-1号,104.7237420774489,31.49555542709224
23444024,蒋记鸿缘香锅城(游仙店),3.0,0.0,7.5,7.5,7.5,1 条点评,川菜 , 桑枣镇 桑枣镇温泉大道中段,104.7237420774489,31.49555542709224
23448007,大嘴霸王排骨,4.0,0.0,8.0,8.4,7.9,40 条点评,火锅 , 凯德广场 凯德广场5楼,104.7237420774489,31.49555542709224
23459377,太师老麻抄手,3.0,0.0,7.2,7.6,7.6,1 条点评,小吃面食 , 东方红大桥 成绵路78,104.7237420774489,31.49555542709224
23475416,虾王传奇,3.0,0.0,6.9,6.8,6.6,2 条点评,火锅 , 五里堆 五里堆,104.7237420774489,31.49555542709224
23484952,好兄弟烧烤(中餐 烧烤 爆炒),4.0,0.0,7.8,7.8,7.8,2 条点评,烧烤 , 花荄镇 花荄镇好医生大道南段160号,104.7237420774489,31.49555542709224
23486639,陕西小吃,3.0,0.0,7.5,6.8,7.2,1 条点评,其他 , 涪城万达广场 花园小区,104.7237420774489,31.49555542709224
23490206,第七街欧式冰淇淋,3.0,0.0,7.5,7.5,7.5,1 条点评,面包甜点 , 涪城万达广场 火车站对面地下通道上,104.7237420774489,31.49555542709224
23491418,原动力1号精品酒店,4.0,0.0,8.0,7.8,7.8,4 条点评,西餐 , 江油市中心城区 江油市诗仙中路100号,104.7237420774489,31.49555542709224
23498476,河边耗儿鱼,3.0,0.0,6.8,6.8,6.8,2 条点评,川菜 , 高水 星河湾河堤,104.7237420774489,31.49555542709224
23498732,木子李奶茶,4.0,0.0,8.5,8.6,8.7,85 条点评,面包甜点 , 安县中心城区 安县花荄华西世纪苑步行街,104.7237420774489,31.49555542709224
23502030,碳鱼,4.0,0.0,8.6,8.3,8.8,32 条点评,川菜 , 安县中心城区 安县花荄镇文苑路东段108号,104.7237420774489,31.49555542709224
2350375,六月雪(顺河街店) 分店,5.0,0.0,9.1,9.1,9.1,406 条点评,火锅 , 步行街 顺河前街一品天下3楼,104.7237420774489,31.49555542709224
23514422,麦垛,3.0,0.0,7.2,7.2,7.2,1 条点评,其他 , 安昌路 爱喜嘉年华2楼B座,104.7237420774489,31.49555542709224
23515404,蓝房子咖啡馆,4.0,0.0,7.9,8.2,7.9,16 条点评,咖啡厅 , 涪城万达广场 益多园C区河堤花园实验小学后门,104.7237420774489,31.49555542709224
23515787,吴通宵的店,4.0,0.0,7.7,7.7,7.7,9 条点评,其他 , 中坝镇 锦城路316号,104.7237420774489,31.49555542709224
23515962,邓记春卷,3.0,0.0,7.4,6.9,7.4,4 条点评,小吃面食 , 东方华尔街 丝厂,104.7237420774489,31.49555542709224
23518157,快活林火锅,4.0,0.0,8.4,8.4,8.4,17 条点评,火锅 , 塘汛 塘汛镇群中街,104.7237420774489,31.49555542709224
23518645,cc咖啡,3.0,0.0,7.6,7.6,7.6,1 条点评,咖啡厅 , 南河 马家巷红星金座11号,104.7237420774489,31.49555542709224
23521080,烤烤羊,3.0,0.0,7.8,7.8,7.9,8 条点评,烧烤 , 三台县中心城区 东河路滨江名都正大门,104.7237420774489,31.49555542709224
23522098,甜咪公主DIY烘焙坊,4.0,0.0,8.4,8.3,8.6,16 条点评,面包甜点 , 人民公园 临园路东段49号时代大厦17楼2号,104.7237420774489,31.49555542709224
23523907,石釜香火锅店,4.0,0.0,7.9,7.9,7.9,15 条点评,火锅 , 普明 朝阳东路18号,104.7237420774489,31.49555542709224
23531543,不二先生的店,4.0,0.0,8.3,8.4,8.5,375 条点评,快餐简餐 , 江油市中心城区 人民街14号门面,104.7237420774489,31.49555542709224
23539914,姜母鸭,3.0,0.0,7.3,7.3,7.3,3 条点评,其他 , 五里堆 开元场菜市场门口,104.7237420774489,31.49555542709224
23543438,老村长柴火鸡(石马店) 分店,3.0,0.0,7.6,7.2,7.5,10 条点评,川菜 , 六里村 石马镇涪江村村民委员会对面,104.7237420774489,31.49555542709224
23544968,老万冒菜串串,3.0,0.0,7.4,7.4,7.6,4 条点评,火锅 , 安县中心城区 安县花荄镇文苑110号,104.7237420774489,31.49555542709224
23546865,米澜咖啡,3.0,0.0,7.7,7.7,7.7,2 条点评,咖啡厅 , 三台县中心城区 上升街中段,104.7237420774489,31.49555542709224
23553055,特味鸭脖,4.0,0.0,7.7,7.7,8.0,8 条点评,小吃面食 , 涪城万达广场 火车站对面,104.7237420774489,31.49555542709224
23557791,无名老火锅,3.0,0.0,7.5,7.5,7.5,1 条点评,火锅 , 丰谷/芦溪 三台县丰谷,104.7237420774489,31.49555542709224
23557793,夜不归,4.0,0.0,7.8,7.5,7.8,2 条点评,烧烤 , 三台县中心城区 会仙路耀森一期4栋5号,104.7237420774489,31.49555542709224
23561696,士百士(南区花园店),4.0,0.0,7.9,8.2,8.1,13 条点评,快餐简餐 , 南湖 经开区机场东路南区花园五区38号,104.7237420774489,31.49555542709224
23561788,黄焖鸡米饭,3.0,0.0,6.4,6.4,7.0,2 条点评,快餐简餐 , 火炬广场 高新区普明南路东段,104.7237420774489,31.49555542709224
23562235,罗尼披萨,3.0,0.0,7.7,7.7,7.7,1 条点评,西餐 , 桃园路 蓝澳岛,104.7237420774489,31.49555542709224
23562818,勇娃小火锅,3.0,0.0,6.0,6.0,6.0,1 条点评,火锅 , 三台县其他 耀森路口,104.7237420774489,31.49555542709224
23571049,重庆老太婆摊摊面,3.0,0.0,6.7,7.3,6.7,19 条点评,小吃面食 , 长虹国际城 跃进路长虹国际城,104.7237420774489,31.49555542709224
23572521,杨婆婆兔脑壳,4.0,0.0,7.9,7.7,7.9,5 条点评,其他 , 凯德广场 通安巷12号,104.7237420774489,31.49555542709224
23572846,森林雨北川旗舰店,3.0,0.0,7.5,7.5,7.5,1 条点评,其他 , 安县其他 北川县永昌镇马鞍路18号,104.7237420774489,31.49555542709224
23575520,伟娃子烤吧,3.0,0.0,7.3,7.3,7.3,1 条点评,烧烤 , 南湖 机场路王记烧烤饭旁,104.7237420774489,31.49555542709224
23575526,一九八七江油老火锅,3.0,0.0,7.2,6.3,6.8,1 条点评,火锅 , 江油市其他 明镜街122号,104.7237420774489,31.49555542709224
23578660,桃花岛度假酒店,3.0,0.0,7.1,7.6,7.4,10 条点评,其他 , 涪城区 三江西路北段1号富临桃花岛,104.7237420774489,31.49555542709224
23578715,六大队生态园林火锅,4.0,0.0,8.3,8.4,8.4,19 条点评,火锅 , 江油市中心城区 中坝职中正对面,104.7237420774489,31.49555542709224
23578751,菌香楼食府,3.0,0.0,7.6,7.6,7.6,1 条点评,其他 , 江油市其他 建设中路716号,104.7237420774489,31.49555542709224
23583888,李氏豆腐庄,3.0,0.0,7.5,6.8,6.1,1 条点评,川菜 , 二郎庙镇 厚坝二郎庙镇青林口古镇,104.7237420774489,31.49555542709224
23586461,老妈砂锅串串,3.0,0.0,7.5,7.5,7.5,1 条点评,火锅 , 梓潼县其他 乐山,104.7237420774489,31.49555542709224
23589745,太阳红虾兵虾将火锅庄,4.0,0.0,8.1,8.2,8.2,12 条点评,川菜 , 江油市中心城区 清香园街46号,104.7237420774489,31.49555542709224
23592642,禾の源居酒屋,4.0,0.0,7.7,8.1,7.9,13 条点评,日本料理 , 江油市其他 涪江路中段顺辉购物广场二楼,104.7237420774489,31.49555542709224
23596066,糯米果果(江高店),4.0,0.0,8.0,8.2,8.0,69 条点评,快餐简餐 , 江油市中心城区 长城干道美好家园22到24号,104.7237420774489,31.49555542709224
23596435,萨伦意大利冰淇淋,3.0,0.0,7.7,7.7,7.7,3 条点评,面包甜点 , 铁牛广场 铁牛街12-11号,104.7237420774489,31.49555542709224
23597076,紧急集合夜啤酒,3.0,0.0,7.5,7.5,7.5,1 条点评,烧烤 , 涪城区 科创园区创业大道245号树高卡地亚A区,104.7237420774489,31.49555542709224
2359981,邓氏火锅,3.0,0.0,7.7,7.5,7.2,24 条点评,火锅 , 御营坝 长虹大道南段44-8号,104.7237420774489,31.49555542709224
23601358,鑫缘烧烤,3.0,0.0,6.7,7.2,7.5,2 条点评,烧烤 , 五里堆 东兴街7号,104.7237420774489,31.49555542709224
23604995,吾饮良品(临园店),4.0,0.0,7.7,7.7,8.0,25 条点评,面包甜点 , 凯德广场 新百盛对面党校往公园方向走200米,104.7237420774489,31.49555542709224
2360557,海谷阳光,3.0,0.0,7.0,7.1,7.1,23 条点评,川菜 , 涪城区 青年广场龙汇海上海1楼,104.7237420774489,31.49555542709224
23608640,雪芙蓉冰淇淋,4.0,0.0,7.8,8.1,8.1,69 条点评,面包甜点 , 江油市中心城区 江油市诗仙路东段144号,104.7237420774489,31.49555542709224
23608714,红福源东北饺子馆,3.0,0.0,7.6,7.3,7.5,3 条点评,东北菜 , 涪城万达广场 花园小区后门,104.7237420774489,31.49555542709224
23608955,醉+酒吧,3.0,0.0,7.8,7.5,7.5,2 条点评,酒吧 , 涪城万达广场 滨河北路48号益多园小区C2幢1层14号,104.7237420774489,31.49555542709224
23610566,虾王传奇,4.0,0.0,8.3,8.3,8.1,8 条点评,烧烤 , 花荄镇 花荄镇文胜路东段宜宾烧烤前100米,104.7237420774489,31.49555542709224
23612422,飞奔吧旋转串串香小火锅,3.0,0.0,7.6,7.6,7.7,4 条点评,快餐简餐 , 涪城区 西科大新校区烧烤坝子旁一休小米辣巷子,104.7237420774489,31.49555542709224
23615172,茶物语,4.0,0.0,8.1,8.1,8.2,10 条点评,面包甜点 , 火炬广场 普明中路43号,104.7237420774489,31.49555542709224
23615715,桃花岛酒店中餐部,3.0,0.0,7.2,7.2,7.2,1 条点评,川菜 , 南山 桃花岛,104.7237420774489,31.49555542709224
23628950,三江园土灶鸡,3.0,0.0,7.6,7.6,7.6,1 条点评,川菜 , 南河 三江半岛广场内,104.7237420774489,31.49555542709224
23630115,壹鼎旺冷锅香串串,3.0,0.0,7.7,7.6,7.6,27 条点评,火锅 , 三台县中心城区 梓州商业中心,104.7237420774489,31.49555542709224
23635493,田园签签,4.0,0.0,8.9,9.0,9.0,16 条点评,其他 , 步行街 马家巷,104.7237420774489,31.49555542709224
23636571,张家扯蛋,4.0,0.0,7.9,7.7,8.3,25 条点评,小吃面食 , 马家巷 马家巷胥生蚝对面,104.7237420774489,31.49555542709224
2363815,小雅书房,3.0,0.0,7.3,7.4,7.1,23 条点评,川菜 , 南山 长虹大道南段,104.7237420774489,31.49555542709224
23640032,兰兰糕点(江高店),4.0,0.0,8.3,8.3,8.3,143 条点评,面包甜点 , 江油市中心城区 江油市中原大道长城干道（江油中学公交站台后面）,104.7237420774489,31.49555542709224
23640056,兰兰西饼(金轮干道总店),5.0,0.0,9.0,9.0,9.1,284 条点评,面包甜点 , 江油市中心城区 江油市中坝镇金轮中路238号,104.7237420774489,31.49555542709224
