item_id,name,star,cost,taste,environment,service,review_count,item_type,location,lng,lat
14724812,大顺清真,4.0,0.0,7.7,7.6,7.7,4 条点评,清真菜 , 涪城区 荷花东街,104.72143890004945,31.45831965887973
14738232,阿芒迪娜烘焙馆,4.0,0.0,9.0,9.1,9.0,116 条点评,面包甜点 , 高水 长虹大道北段,104.74628902001616,31.491559421488525
14738241,三国炙涮烤(万达店),4.0,0.0,8.3,8.8,8.5,439 条点评,自助餐 , 涪城万达广场 花园路9号万达广场3楼3022-3023B室,104.72671611075091,31.459551810130254
14739032,榴芒先生,3.0,0.0,7.5,7.5,7.5,5 条点评,面包甜点 , 步行街 警钟街马家巷5号院内,104.76092460594423,31.463635758234982
14739076,川渝坝子量贩火锅,4.0,0.0,8.1,8.2,7.9,28 条点评,火锅 , 芙蓉汉城 一环路东段芙蓉汉城2期41栋,104.77741895305726,31.482319159916422
14748815,索美塞,4.0,0.0,7.8,7.8,7.8,56 条点评,西餐 , 江油市中心城区 沃尔玛旁,104.75386541851788,31.790463559492885
14875491,快尚品味,3.0,0.0,7.4,7.4,7.4,1 条点评,快餐简餐 , 人人乐/崇尚国际 快尚品味长虹大道中段110-112号,104.74518719620646,31.4723139285789
14876569,红鼎记自助火锅,3.0,0.0,7.7,7.9,7.7,95 条点评,自助餐 , 太平镇 江油市太平路中段太白新城,104.74828667180925,31.772809092502595
14892354,达嘉莱咖啡馆,4.0,0.0,8.4,8.7,8.3,148 条点评,咖啡厅 , 人民公园 安昌路18号爱喜嘉年华2楼,104.75459958833999,31.465900599146774
14911353,西南科技大学五食堂,3.0,0.0,6.9,6.9,6.9,1 条点评,快餐简餐 , 高水 西南科技大学,104.70234598775717,31.54051373039241
14959159,老鬼火锅,3.0,0.0,6.3,6.3,6.3,2 条点评,火锅 , 东方华尔街 实验,115.04857471063774,30.261750288003725
15001633,短尾巴玉兔王(绵阳总店),3.0,0.0,7.5,7.5,7.3,9 条点评,火锅 , 南河 红星街119-5号,104.76196713799706,31.455578359987317
15008255,眼哥面馆,3.0,0.0,6.9,6.7,6.7,1 条点评,小吃面食 , 沿江路 沿江西街11之3-4号,110.759169510582,19.62226913995976
15097624,锅巴凉粉油茶,3.0,0.0,7.1,6.9,7.1,3 条点评,小吃面食 , 马家巷 解放街18-2号,104.76321080245017,31.46173390110953
15109727,韩国KBAR酒水吧,3.0,0.0,7.0,7.0,7.0,1 条点评,韩国料理 , 铁牛广场 泗水巷58号海赋外滩3栋2楼21号,104.7606478182539,31.469405267259244
15115281,空盘子,3.0,0.0,7.1,7.1,6.5,2 条点评,川菜 , 凯德广场 临园路东段,104.74781245633054,31.470407279466674
15125770,德克士,3.0,0.0,6.8,6.9,7.0,2 条点评,快餐简餐 , 盐亭县其他 南街郁金香广场2楼,105.39655459224011,31.22833862695539
15491371,开心果购物(小岛店),3.0,0.0,7.3,7.2,7.0,3 条点评,其他 , 小岛 小岛花园,109.51931199667162,18.779883777938295
15492453,味千拉面(绵阳长虹国际城店) 分店,3.0,0.0,7.0,7.1,7.1,16 条点评,日本料理 , 东方华尔街 跃进路_4_号1楼A67室,2楼B8楼商铺,104.74913098915809,31.474045017633824
15492455,余妈妈(步行街店),3.0,0.0,7.2,7.2,7.2,3 条点评,小吃面食 , 人民公园 涪城路129号,104.75759599955501,31.46791490499072
15492476,爱达乐(富乐店) 分店,4.0,0.0,8.3,8.2,8.2,144 条点评,面包甜点 , 游仙区 东津路30号,104.78051816815147,31.46981815009866
15492495,富顺豆花餐厅(富乐路店),3.0,0.0,7.2,6.8,7.0,2 条点评,快餐简餐 , 新世界百货 富乐路5-23号,104.75009752097154,31.471612893731365
15492497,好又来串串香(富乐店),3.0,0.0,7.0,6.4,6.6,7 条点评,火锅 , 长虹国际城 成绵路1号,104.7504630001615,31.473051905953035
15493629,摩尔玛(诗仙店),5.0,0.0,9.3,9.3,9.3,416 条点评,其他 , 江油市中心城区 江油市诗仙路131号,104.75020895577006,31.783501953279096
15880606,豪客来(人人乐百货店),4.0,0.0,9.0,9.0,9.1,236 条点评,西餐 , 涪城区 长虹大道中段110号人人乐百货二楼,104.74518719620646,31.4723139285789
15929675,川江滋香老火锅,3.0,0.0,7.4,7.2,7.4,5 条点评,火锅 , 御营坝 长虹大道南段70号,104.751373159711,31.456464040616634
15947566,麻辣一坊自助火锅(长兴店),3.0,0.0,8.0,8.0,7.8,152 条点评,火锅 , 人民公园 安昌路30号都市经典2楼华西证券斜对面,104.75315710462326,31.466115048364685
15957845,T6火锅(富乐路店),3.0,0.0,7.9,7.8,7.7,7 条点评,火锅 , 长虹国际城 富乐路百姓医院2楼,104.75058065123415,31.47507425141395
15995470,一休小米辣,3.0,0.0,7.4,7.1,7.4,2 条点评,火锅 , 六里村 仙人路一段,104.76837771021809,31.493796051375803
15997299,丽宝鱼庄(高新区店),3.0,0.0,7.0,6.9,6.9,1 条点评,川菜 , 普明 高新区21世纪花园后门,104.6880192653143,31.474282467364514
16009174,可心DIY烘焙生活馆(绵阳店),4.0,0.0,8.0,8.1,8.4,73 条点评,面包甜点 , 人民公园 公园路1号兴达广场903,茂业百货,(好又多)后门佳鑫苑酒店处直升电梯9楼,104.70551897529307,31.50470125806144
16058905,金诺瑞(一环路南段店) 分店,4.0,0.0,8.1,8.1,8.1,4 条点评,面包甜点 , 芙蓉汉城 一环路南段221-30号,104.76649835178608,31.46017799781819
16061969,爱达乐(开元二店),3.0,0.0,7.2,7.2,7.2,5 条点评,面包甜点 , 跃进路 剑南路东段253-3号碧水公寓二期,104.76460527173741,31.474534969231605
16313992,金达莱韩式烤盘,3.0,0.0,7.4,7.4,7.5,9 条点评,韩国料理 , 南河 涪城路64-11号,104.75685083896498,31.461329520396866
16334475,精武鸭头,4.0,0.0,7.8,7.7,7.8,10 条点评,小吃面食 , 沿江路 沿江东街27-10号,104.74575327061001,31.46779185707752
16401746,罗胖子鞭肾馆,3.0,0.0,7.6,7.6,7.6,1 条点评,川菜 , 高水 长虹大道北段53号,104.74628902001616,31.491559421488525
16420934,妙相火锅,3.0,0.0,7.1,7.3,7.3,5 条点评,火锅 , 开元场 越王楼旁,104.76782355902357,31.48011696430004
16438304,酿云山坊,3.0,0.0,7.5,7.5,7.5,3 条点评,川菜 , 园艺山 园艺街19号阳光清华商业街A区,113.94478821891745,22.604074228571392
16454885,彭州老俵肥肠鸡(花园店),3.0,0.0,7.5,7.8,7.5,57 条点评,川菜 , 涪城万达广场 荷花东街39号,104.72171201007703,31.457201781762855
16790308,杰士休闲驿站(江油纪念碑店),4.0,0.0,7.7,7.8,7.9,9 条点评,其他 , 江油市中心城区 纪念碑汇星百货后巷,104.7493316535412,31.780250889339975
16793933,一休小米辣,3.0,0.0,7.2,7.3,7.0,14 条点评,川菜 , 涪城区 西科大西门兴龙街,104.69061496489896,31.54079385282082
16814419,金诺瑞(五路口店) 分店,5.0,0.0,9.1,9.1,9.2,274 条点评,面包甜点 , 中坝镇 涪江路中段东大街242号五路口商店1-B区8号,107.54706052378756,33.226199116557055
16952177,绝味鸭脖 分店,3.0,0.0,7.4,7.4,7.4,1 条点评,小吃面食 , 普明 普明寺后街,104.6880192653143,31.474282467364514
16952179,米克汉堡,3.0,0.0,6.8,6.8,7.1,1 条点评,快餐简餐 , 普明 高新区普明中路8号,104.68032751180881,31.479063681805734
16952192,梁山土碗菜,3.0,0.0,7.7,7.2,7.2,1 条点评,川菜 , 普明 普明北路东段,104.6880192653143,31.474282467364514
16952237,重庆红九九自助火锅,3.0,0.0,7.0,6.9,6.9,1 条点评,火锅 , 高新区 永昌路,121.45034501537513,37.51440795700866
16952263,吉顺东北饺子馆,3.0,0.0,6.7,6.7,6.7,2 条点评,快餐简餐 , 普明 普明寺后街12号,104.68659634938648,31.47900407974312
16952303,金诺瑞(高新店) 分店,4.0,0.0,8.3,8.3,8.4,22 条点评,面包甜点 , 普明 普明北路西段家电城,104.6880192653143,31.474282467364514
16952310,十三小厨(富临店),3.0,0.0,7.0,7.5,7.2,19 条点评,快餐简餐 , 普明 高新区普明南路东段100号,104.6888579565757,31.475731309458837
16952412,清幽茶楼,3.0,0.0,7.3,7.3,7.3,1 条点评,茶馆 , 布鲁斯国际 虹苑北路19号,104.67705076908821,31.469786648184016
16958990,合鼎元,5.0,0.0,9.0,9.1,9.1,479 条点评,火锅 , 凯德广场 临园路东段凯德广场沃尔玛5楼,104.75731335760764,31.467544165021955
17155357,一鸣•巴适土鸡馆,3.0,0.0,6.5,6.5,6.5,2 条点评,川菜 , 圣水 长虹大道北段155-4号,104.74069910826836,31.506248720074147
17160183,彼得家厨意大利主题自助餐厅,3.0,0.0,7.5,8.0,7.8,252 条点评,自助餐 , 涪城万达广场 花园路9号万达广场3楼3015号,104.72671611075091,31.459551810130254
17161884,面包新语(梅西店),4.0,0.0,8.5,8.5,8.3,111 条点评,面包甜点 , 步行街 兴达街12号梅西百货1楼,104.75953681106695,31.46709468568989
17164406,筷子花包子酒家(园艺店) 分店,3.0,0.0,7.3,8.0,7.2,31 条点评,川菜 , 园艺山 园艺街北段,104.71717350114896,31.489747957825198
17171765,自贡牛肉汤锅(三分店),4.0,0.0,7.3,7.7,7.7,5 条点评,火锅 , 涪城区 滨江广场蓝泊湾2楼,104.76343380948795,31.47004970379568
17197210,天天渔港海鲜酒楼,3.0,0.0,6.8,7.1,7.0,2 条点评,粤菜 , 涪城区 石桥铺万豪尊品2期,104.71914724184599,31.45941505631353
17200957,良木缘(绵阳凯德广场店),4.0,0.0,8.5,8.7,8.5,147 条点评,咖啡厅 , 凯德广场 临园路东段,104.74781245633054,31.470407279466674
17202121,老灶房(御营店) 分店,4.0,0.0,8.3,8.4,8.1,28 条点评,其他 , 御营坝 御营坝石塘路,104.74694405181776,31.460787789031052
17214985,巴人芋儿肥肠鸡白果鸡,3.0,0.0,7.1,7.0,7.0,3 条点评,川菜 , 园艺山 园艺山银都领地1期,104.71752653521439,31.497562405679783
17215959,南方鸭肠王,3.0,0.0,7.1,7.3,7.1,39 条点评,火锅 , 东方华尔街 长虹大道中段,104.74430169873644,31.485086094438103
17218156,鱼米之乡风味轩,3.0,0.0,6.9,6.9,6.9,5 条点评,川菜 , 五里堆 五里堆南路恒馨苑5-15号,104.7654119231362,31.485214466838034
17220565,锅锅香自助火锅豆花鱼,3.0,0.0,7.0,6.9,7.0,1 条点评,火锅 , 高新区 二环路,102.66621202605991,25.07491051284451
17220744,眼镜火锅(三桥店),3.0,0.0,7.5,7.5,7.7,3 条点评,火锅 , 江油市中心城区 江油市涪江三桥红庙小区,104.73273694144845,31.74911084984611
17228295,笑和耗儿鱼,3.0,0.0,7.1,7.3,7.3,93 条点评,火锅 , 涪城万达广场 涪城区花园路9号万达广场3楼3015号,104.72671611075091,31.459551810130254
17229205,豌豆房子,3.0,0.0,7.3,7.3,7.3,2 条点评,咖啡厅 , 人民公园 安昌路,104.7542011063039,31.467296441196666
17229284,兰兰西饼(剧场店),4.0,0.0,8.2,8.3,8.1,154 条点评,面包甜点 , 江油市中心城区 江油市中坝剧场对面,104.75403133554558,31.78383913051012
17232044,十字口牛杂火锅,3.0,0.0,6.1,6.1,6.1,3 条点评,火锅 , 江油市中心城区 钢城路,104.6144411001455,31.776960641614036
17232218,99红春卷,3.0,0.0,6.6,6.4,6.6,11 条点评,小吃面食 , 步行街 马家巷中间居民楼院内,104.75488769018823,31.4707878758284
17244942,BreadTalk(绵阳长虹店),3.0,0.0,7.7,7.5,7.5,2 条点评,快餐简餐 , 跃进路 跃进路4号长虹国际城1楼,104.75058065123415,31.47507425141395
17247356,i生活麻辣豆花面,3.0,0.0,7.8,7.4,7.7,11 条点评,小吃面食 , 沿江路 沿江东街39-4号,104.74648013451342,31.46785237486594
17255873,爱达乐(临江店),4.0,0.0,8.5,8.5,8.5,62 条点评,面包甜点 , 涪城区 长虹大道124号沿江东街临江市场左旁,104.7455675908611,31.469038259200406
17255879,爱达乐(金柱园店),4.0,0.0,8.4,8.5,8.5,104 条点评,面包甜点 , 涪城区 长虹大道103号,104.74437313648212,31.473880519433525
17255882,爱达乐(高新区西店),4.0,0.0,8.8,8.8,8.7,181 条点评,面包甜点 , 普明 火炬东街32号西点超市门口,104.68981948392917,31.475744974982245
17255885,爱达乐(西蜀店),4.0,0.0,8.4,8.4,8.4,106 条点评,面包甜点 , 涪城区 跃进路北段61-11号,104.74920096715731,31.49275810189799
17257284,爱鸭黑鸭王(红星店),3.0,0.0,6.5,6.5,6.8,1 条点评,快餐简餐 , 马家巷 红星街78-3号,104.76148163800453,31.460367576321985
17260732,巴国口福火锅食府(二肥旗舰店),3.0,0.0,6.9,6.8,6.9,1 条点评,火锅 , 涪城区 广场南路,104.82997168668,31.35318554966522
17261480,巴乡盆景火锅,3.0,0.0,7.4,7.6,7.6,2 条点评,火锅 , 江油市中心城区 涪江路东段阳光花园附近,104.7610007678786,31.768876425172227
17264458,百姓厨房,3.0,0.0,7.6,6.4,6.8,1 条点评,川菜 , 花荄镇 花荄镇启明星大道南段,104.57195089379456,31.544238790680826
17267366,北川乡村菜,3.0,0.0,7.3,7.3,7.3,1 条点评,其他 , 永昌镇 九州巷28号,104.47042492248082,31.61276641780245
17267371,北川紫金砂锅特色中餐,0.0,0.0,6.8,6.3,6.8,1 条点评,快餐简餐 , 永昌镇 永昌大道34-1号,104.4657767475178,31.623707446003678
17275008,茶与布朗,2.0,0.0,6.0,6.4,6.4,1 条点评,面包甜点 , 永昌镇 禹王西街32号,104.46948576023964,31.61273373627464
17283751,川之味王肥肠,3.0,0.0,7.0,7.0,7.2,3 条点评,小吃面食 , 涪城区 新火车站旁顺辉花园C区6号门面,104.67051389601079,31.435734812546766
17283908,传说中的烧烤,3.0,0.0,6.3,6.2,6.2,3 条点评,烧烤 , 太平镇 新华路中段,104.70326600620962,31.772412783900958
17285807,粗茶淡饭,3.0,0.0,7.4,6.5,7.1,2 条点评,川菜 , 花荄镇 罗胜街96号,104.57062697382887,31.545684027209102
17292848,德华开元米粉(科学城店),3.0,0.0,7.8,7.2,7.3,8 条点评,快餐简餐 , 六里村 绵山路,104.76837771021809,31.493796051375803
17293959,邓三饭店,3.0,0.0,7.3,7.3,7.3,1 条点评,快餐简餐 , 平武县中心城区 政府街19号,104.60007838349914,32.11062925652311
17296490,调鼎记老火锅,4.0,0.0,8.2,7.9,8.2,10 条点评,火锅 , 三台县中心城区 三台县后北街168号,105.09455461029889,31.09746149795207
17308768,风暴A8酒吧,4.0,0.0,8.4,8.5,8.4,12 条点评,酒吧 , 三台县中心城区 新西街13-附2（武昌馆二楼）,105.09489506808717,31.093647174099058
17310298,奉记米粉,3.0,0.0,7.6,7.6,7.6,2 条点评,快餐简餐 , 安县中心城区 益昌路西段,104.3687860107807,31.58918164277606
17313814,福禧羊春火锅,4.0,0.0,8.0,8.0,8.0,4 条点评,火锅 , 三合镇 江油市火车站蟠龙小区旁,104.80594590484925,31.78277466160138
17320275,古今一家老火锅,3.0,0.0,7.4,7.4,6.9,5 条点评,火锅 , 花荄镇 花荄镇启明星大道南段,104.57195089379456,31.544238790680826
17325442,桂鑫胖米粉(高水店),3.0,0.0,7.6,7.0,7.5,3 条点评,快餐简餐 , 高水 高水中街18-31号,104.74142220827169,31.499602195921835
17327915,嗨哗鲜米粉(平武分店),3.0,0.0,7.0,7.0,7.0,2 条点评,快餐简餐 , 平武县中心城区 南街,104.40430826693263,32.446911722865075
17333432,好地方茶楼,3.0,0.0,7.3,7.3,7.3,1 条点评,茶馆 , 花园镇 花园镇中心小学校100米,104.94248657450066,31.283037752264516
17336362,何肥肠,3.0,0.0,7.6,7.2,7.2,1 条点评,小吃面食 , 北坝镇 文华路文化小区对面,130.974630147214,45.305562127353944
17340205,红99小吃店,3.0,0.0,7.7,7.7,7.7,1 条点评,小吃面食 , 平武县中心城区 飞龙路西段,104.53403691711836,32.413030577462706
17345564,鸿福养胃坊盐排骨(安县店),4.0,0.0,8.5,8.3,8.5,30 条点评,快餐简餐 , 安县中心城区 花荄文苑路东段53号,104.56780411880115,31.54464199195926
17346997,猴王面馆,3.0,0.0,7.7,7.5,7.5,2 条点评,小吃面食 , 太平镇 梁园路,104.70326600620962,31.772412783900958
17354501,黄氏宜宾烧烤,3.0,0.0,7.2,7.2,6.8,1 条点评,烧烤 , 安县中心城区 启明星大道南段,104.57195089379456,31.544238790680826
17358417,激情烤翅店,3.0,0.0,7.3,7.3,7.3,2 条点评,烧烤 , 涪城区 绵阳市游仙区一环路东段165号1区41号,104.77577535939788,31.48038299539139
17359923,纪念碑火锅,3.0,0.0,7.5,7.5,7.5,1 条点评,火锅 , 江油市中心城区 明月街,104.75059691775031,31.782107885366912
17363301,嘉和坊,3.0,0.0,7.0,7.0,7.0,1 条点评,咖啡厅 , 永昌镇 永昌镇茅坝街47号,104.46345776286074,31.62147205967966
17364170,嘉娃子特色烧烤,3.0,0.0,7.4,7.0,7.2,2 条点评,烧烤 , 江油市中心城区 南苑路,104.7591527315631,31.767730771642665
17365077,简阳九指羊肉汤锅,4.0,0.0,7.8,7.8,7.8,2 条点评,火锅 , 三台县中心城区 九倒拐24号,105.09309514231987,31.094696046245094
17365702,剑阁麻辣串(三桥店),3.0,0.0,7.4,7.4,7.4,2 条点评,小吃面食 , 沈家坝 一环路东段61-4号,104.77460248052066,31.470801404256317
17365979,健民肥肠店,3.0,0.0,7.6,7.0,7.0,27 条点评,小吃面食 , 江油市中心城区 昌明河西街,104.74818562411735,31.778256679288788
17368390,街客莱,4.0,0.0,8.2,8.3,8.3,274 条点评,快餐简餐 , 江油市中心城区 纪念碑街中段与川信巷交叉口附近,104.74800695115141,31.780133347378865
17369810,今都韩式烤盘,3.0,0.0,7.7,6.8,7.7,2 条点评,韩国料理 , 永昌镇 耶尼巷1号,104.47152257994958,31.61415017314086
17374408,金芮菌宝,3.0,0.0,7.3,7.0,7.1,10 条点评,火锅 , 江油市中心城区 江油市纪念碑街东段金外滩12号,104.75831194096172,31.78244797866686
17375278,金穗麦佳鸡汁水饺(御营店),3.0,0.0,7.4,7.5,6.8,11 条点评,川菜 , 御营坝 御林街11-10号,104.75133739277881,31.461494942285977
17379305,惊椒面,3.0,0.0,6.5,6.3,6.3,2 条点评,小吃面食 , 开元场 开元北街9-2号,104.7681149217208,31.47355865485807
17381611,九久烧烤,3.0,0.0,7.1,7.1,6.8,1 条点评,烧烤 , 三台县中心城区 清真巷明月桂园水吧旁边,105.09269960942078,31.093344124306828
17382355,久久隆川菜瓦缸寨,3.0,0.0,7.7,7.2,7.2,1 条点评,川菜 , 平武县中心城区 东街平武县中小企业局旁边,104.5382568249295,32.41240608770384
17384812,聚源烧烤,4.0,0.0,7.9,7.9,7.9,3 条点评,烧烤 , 安县中心城区 花荄启明星大道南段,104.57041727518724,31.54766691708231
17387352,开心面馆,3.0,0.0,7.2,7.2,7.2,2 条点评,快餐简餐 , 永昌镇 九峰路12-3号,104.47146308068413,31.624407065210036
17387457,开元龙米粉,3.0,0.0,7.1,7.1,7.1,1 条点评,快餐简餐 , 永昌镇 会州路19-4号,104.47522057315773,31.608102526126665
17387475,开元鲜米粉,3.0,0.0,7.6,7.3,7.5,3 条点评,快餐简餐 , 安县中心城区 好医生大道中段安洲花园旁,104.55968936314284,31.546362735602003
17388310,凯宴庄园,3.0,0.0,7.6,7.6,7.6,3 条点评,川菜 , 太平镇 江油市太平镇汇丰路2号,104.73555229289981,31.764750060032117
17389229,康乃馨饼屋,4.0,0.0,8.3,8.2,8.4,50 条点评,面包甜点 , 江油市中心城区 江油市恒丰园2D期巴将军斜对面,104.74355621745136,31.7751584587296
17395745,辣得跳冷锅串串,3.0,0.0,7.6,7.6,7.6,1 条点评,火锅 , 中坝镇 花园中路26号,104.75659127718109,31.78792890927117
17396397,赖三娃烤鱼坊,3.0,0.0,7.5,7.2,7.7,3 条点评,川菜 , 永昌镇 会州路21-10号,104.47526196527902,31.60538326151421
17397245,兰州正宗牛肉拉面(万兴街店),3.0,0.0,7.1,6.8,6.8,1 条点评,清真菜 , 普明 万兴街24号,104.67942200009205,31.47858390695303
17399676,老地方砂锅米粉,3.0,0.0,7.6,6.4,7.6,1 条点评,快餐简餐 , 花荄镇 启明星大道南段,104.57195089379456,31.544238790680826
17399873,老房子家常菜,3.0,0.0,6.8,6.8,6.8,1 条点评,川菜 , 平武县中心城区 东街33号,104.40430826693263,32.446911722865075
17399992,老格冷锅串串(长城路分店),3.0,0.0,7.7,7.7,7.7,1 条点评,火锅 , 江油市中心城区 钢城路,104.6144411001455,31.776960641614036
17400760,老麻抄手,4.0,0.0,7.9,7.7,8.0,20 条点评,小吃面食 , 江油市中心城区 四川省江油市明月街10号（一中对面）,104.74953370230166,31.781774326563454
17402247,老渔翁片片鱼火锅,3.0,0.0,6.9,6.6,6.9,4 条点评,火锅 , 永昌镇 会州路21-2号,104.47523179838339,31.605852975851565
17403361,乐山大众串串香(三台店),3.0,0.0,7.4,7.1,7.1,1 条点评,小吃面食 , 三台县中心城区 梓锦新城步行街23号附1号,105.08952106317038,31.090747651700504
17408568,恋客,3.0,0.0,7.5,7.0,6.6,4 条点评,面包甜点 , 中坝镇 火炮街,104.75064670633321,31.782018482643775
17408909,梁家酱面馆,3.0,0.0,7.3,7.3,7.3,1 条点评,快餐简餐 , 东方红大桥 剑南路西段9号鼎浩欣园1楼7号,104.75490978850377,31.473186528609535
17409738,邻江花椒鱼真味干锅,3.0,0.0,6.7,7.0,6.7,2 条点评,川菜 , 永昌镇 滨河北路49号,120.8551373245256,27.945100481529757
17410084,林氏玉康饭店,3.0,0.0,6.9,6.9,6.9,2 条点评,快餐简餐 , 安县中心城区 花亥镇启明星大道南段,104.57195089379456,31.544238790680826
17413902,六珍香,3.0,0.0,6.8,6.8,6.3,1 条点评,火锅 , 江油市中心城区 昌明河西街,104.74818562411735,31.778256679288788
17415140,龙生火锅北川,3.0,0.0,7.0,7.0,7.0,1 条点评,火锅 , 永昌镇 永昌镇湔江路24-5号,104.48203592004494,31.614696886378695
17419816,骉骉老火锅(盐亭店),3.0,0.0,7.1,7.1,7.1,8 条点评,火锅 , 云溪镇 弥江路丝绸大厦2-3楼,117.22939107356719,39.118987815179366
17420072,马大姐清真,3.0,0.0,7.7,7.2,7.7,1 条点评,清真菜 , 花荄镇 罗胜街80号,104.562392957304,31.547510126367985
17423190,毛记冒菜,4.0,0.0,7.8,7.6,7.8,3 条点评,川菜 , 北坝镇 恒昌路红星快餐旁边,105.09519744939979,31.11927820045561
17429180,绵阳机场路哑巴兔(三天店),3.0,0.0,7.7,7.7,7.7,1 条点评,川菜 , 三台县中心城区 阵氏野鱼庄向西100米,105.04258112078466,31.118872490872526
17429182,绵阳片片鱼(江油店),3.0,0.0,7.2,7.2,7.2,1 条点评,火锅 , 江油市中心城区 昌明河西街145号,104.74839501823344,31.77769847715056
17432729,茗满天下,3.0,0.0,7.4,7.4,7.4,2 条点评,咖啡厅 , 潼川镇 恒昌路王鱼府楼上,105.09796691091417,31.101708083032666
17445065,胖哥肥肠鸡,4.0,0.0,8.7,8.1,8.8,29 条点评,川菜 , 三台县中心城区 梓锦新城步行街,105.08952106317038,31.090747651700504
17445593,盆派小火锅(嘉禾园店),3.0,0.0,6.9,6.9,6.9,1 条点评,快餐简餐 , 五一广场 跃进路五一名都小区正大门对面,104.7502347371382,31.487146344119978
17445912,彭州特色老俵肥肠鸡(花荄店),3.0,0.0,6.8,6.6,7.1,3 条点评,小吃面食 , 花荄镇 花荄镇,104.57019109084287,31.554705931351915
17448878,七杯茶西南,3.0,0.0,7.4,7.4,7.4,1 条点评,面包甜点 , 中坝镇 火炮街,104.75064670633321,31.782018482643775
17449445,七味面馆,3.0,0.0,7.4,7.1,7.4,5 条点评,小吃面食 , 花荄镇 花荄镇文苑路东段,104.56876952866148,31.54514789927858
17453013,羌巴拿烧烤,3.0,0.0,7.1,7.1,7.1,7 条点评,烧烤 , 永昌镇 五音巷36号,104.46999481020943,31.61341493960094
17453020,羌家豆花庄,3.0,0.0,7.2,7.0,7.0,1 条点评,川菜 , 永昌镇 滨河北路33号,120.8551373245256,27.945100481529757
17453029,羌山白果鸡特色中餐,3.0,0.0,7.3,7.1,7.3,1 条点评,川菜 , 永昌镇 会州路15-1号,104.47521006118666,31.608962292794267
17454391,沁林茶楼,3.0,0.0,7.7,7.7,7.7,1 条点评,茶馆 , 花荄镇 花荄镇金鸿路东段,104.5685205668826,31.548661789007806
17457920,球溪河周鲢鱼,3.0,0.0,6.5,7.0,7.2,4 条点评,川菜 , 安县其他 地质公园博物馆旁,104.3687860107807,31.58918164277606
17461976,容平小吃,4.0,0.0,7.7,7.5,7.6,3 条点评,快餐简餐 , 涪城区 会昌路,104.67051389601079,31.435734812546766
17467001,三只首(御营店),3.0,0.0,6.8,6.7,6.7,10 条点评,火锅 , 人民公园 安昌路17号,104.75469572230074,31.46479432188935
17486544,四海香宴会厅,3.0,0.0,7.0,6.8,6.8,2 条点评,咖啡厅 , 三台县中心城区 老西街50,105.09492830539104,31.091920086445768
17496381,天桥火锅,3.0,0.0,6.4,6.4,6.4,1 条点评,火锅 , 江油市中心城区 清香园街,104.75054693693005,31.78153722816825
17499199,田园菜,3.0,0.0,7.3,7.3,7.3,3 条点评,川菜 , 永昌镇 九州巷32号,104.47045488546111,31.612776513513484
17504513,潼南太安鱼,3.0,0.0,7.7,7.3,7.1,3 条点评,川菜 , 三台县中心城区 小南街,105.09456670238936,31.093209419675
17511354,维多利亚休闲会馆(维纳斯),3.0,0.0,7.0,7.0,7.0,3 条点评,咖啡厅 , 北坝镇 梓州干道 三台县电力医院斜对面,105.09519744939979,31.11927820045561
17515436,文二姐清真烧烤庄,3.0,0.0,7.6,7.2,7.6,1 条点评,烧烤 , 花荄镇 罗胜街南段,104.56401946339598,31.545544831333093
17517114,无名指餐厅(高山店),3.0,0.0,7.0,7.1,6.9,8 条点评,快餐简餐 , 高水 跃进路北段8102号,104.74749487928189,31.501304875242283
17517828,五彩池饮吧总店,3.0,0.0,7.6,7.6,7.6,1 条点评,面包甜点 , 中坝镇 火炮街,104.75064670633321,31.782018482643775
17521722,嘻乎螺茶庄,3.0,0.0,7.0,7.0,7.0,1 条点评,茶馆 , 花荄镇 花荄镇文星七巷,104.57048698459312,31.54687642480231
17521976,喜欢你喜庆用品,3.0,0.0,7.3,7.3,7.3,1 条点评,酒吧 , 江油市中心城区 涪江路中段,104.75391551701615,31.78108464930815
17522833,喜上喜火锅(北川店),3.0,0.0,7.2,7.2,7.6,1 条点评,火锅 , 永昌镇 会州路21-5号,104.47523185318002,31.60574299262767
17523752,夏威夷茶楼,3.0,0.0,7.7,7.7,7.7,3 条点评,茶馆 , 江油市中心城区 文化巷6号,104.75219080636923,31.77742525888843
17523955,仙海胖哥鱼庄(上马新村店),4.0,0.0,7.7,7.3,7.7,9 条点评,火锅 , 园艺山 科教创业园区,104.69502514998659,31.481118972408616
17525584,乡村农家,3.0,0.0,7.1,7.1,7.1,1 条点评,川菜 , 八洞镇 八洞镇书房村2组,104.79630618393016,31.093315268194864
17526833,香鲫鱼火锅(休闲广场店) 分店,3.0,0.0,7.5,7.0,7.2,3 条点评,火锅 , 弥江路中段南门休闲广场旁,105.39893900048746,31.22747550467064
17526942,香辣居大烤坊,3.0,0.0,7.0,7.0,6.9,1 条点评,烧烤 , 江油市中心城区 花园路北段1号,104.75682215786667,31.79025118818622
17527505,香思尼,3.0,0.0,7.1,7.0,7.1,1 条点评,川菜 , 安县中心城区 好医生大道中段,104.55968936314284,31.546362735602003
17543753,鑫缘烧烤店,3.0,0.0,7.5,7.0,7.1,4 条点评,快餐简餐 , 高水 高水中街100号,104.74574843430096,31.501207900694368
